expenseName,expenseCategory
payment grooming,Personal Care
spent dal,Groceries
DIESEL,Transport
tuition,Education
fuel rs 2170,Transport
Coke,Food
spent bank charges,Other
tax rs 749,Other
paytm headphones 1745,Shopping
lab test,Health
exam fee,Education
netflix,Entertainment
Udemy,Education
cinema,Entertainment
spent checkup,Health
pet care rs 2047,Other
paid youtube premium,Entertainment
concert,Entertainment
phonepe soap,Groceries
face wash,Personal Care
tax,Other
first aid rs 2255,Health
payment tuition,Education
spa txn,Personal Care
Tuition,Education
Amazon order,Shopping
PRIME VIDEO,Entertainment
cooking oil,Groceries
gpay spa 182,Personal Care
MASALA,Groceries
interest payment,Other
Bank charges,Other
ice cream,Food
Youtube premium,Entertainment
grooming rs 1854,Personal Care
Cosmetics,Personal Care
SPOTIFY,Entertainment
shampoo,Groceries
gpay tuition,Education
gym membership,Health
Stationery,Shopping
guided tour done,Travel
Flight ticket,Travel
Rice,Groceries
udemy rs 2217,Education
DONATION,Other
souvenirs,Travel
gift rs 1492,Other
charity,Other
cosmetics,Personal Care
concert,Entertainment
CERTIFICATION,Education
Samosa,Food
FRUITS,Groceries
concert done,Entertainment
Home decor,Shopping
AMAZON ORDER,Shopping
pharmacy,Health
Electricity bill,Bills
SPA,Personal Care
Pet care,Other
SOAP,Groceries
DENTAL CARE,Health
idly done,Food
Cooking oil,Groceries
subscription,Entertainment
txn gaming currency,Entertainment
GAS CYLINDER,Bills
Perfume,Shopping
Perfume,Personal Care
donation,Other
payment cinema,Entertainment
LUNCH,Food
upi pet care,Other
TRIP,Travel
kitchenware,Shopping
Pet care,Other
Gift items,Shopping
upi netflix,Entertainment
ev charging rs 1963,Transport
GROOMING,Personal Care
maintenance fee,Bills
Postpaid bill,Bills
auto fare,Transport
toothpaste txn,Groceries
MOVIE TICKET,Entertainment
Cosmetics,Personal Care
txn spotify,Entertainment
shampoo,Groceries
coke,Food
milkshake,Food
Street food,Food
CAKE,Food
trip rs 374,Travel
rapido,Transport
tax,Other
Cooking oil,Groceries
MOMOS,Food
perfume,Personal Care
Laptop,Shopping
JUICE,Food
doctor visit,Health
CAR SERVICE,Transport
first aid,Health
DENTAL CARE,Health
txn exam fee,Education
milk,Groceries
PERFUME,Personal Care
grocery items rs 1664,Groceries
Pet care,Other
Subscription,Entertainment
toll rs 73,Transport
gpay bike taxi,Transport
misc expense,Other
salon,Personal Care
parotta,Food
Car service,Transport
tax txn,Other
wifi bill,Bills
clothes,Shopping
gift pay,Other
chicken rice,Food
electricity bill rs 1637,Bills
upi wifi bill 1227,Bills
Gaming currency,Entertainment
spa,Personal Care
udemy done,Education
Masala,Groceries
pharmacy rs 1321,Health
vegetables,Groceries
haircut txn,Personal Care
AUTO FARE,Transport
udemy txn,Education
upi ola,Transport
payment fastag recharge,Transport
Club entry,Entertainment
TRIP,Travel
MOBILE,Shopping
CHECKUP,Health
hotel booking rs 1847,Travel
phonepe flight ticket 338,Travel
spa txn,Personal Care
txn udemy,Education
cinema rs 2432,Entertainment
TRAVEL INSURANCE,Travel
MILK,Groceries
detergent,Groceries
Club entry,Entertainment
TRIP,Travel
JUICE,Food
paid salon,Personal Care
Bus ticket,Transport
YOUTUBE PREMIUM,Entertainment
fruits,Groceries
yoga class rs 112,Health
phonepe dth recharge,Bills
TRAVEL INSURANCE,Travel
Pen/paper,Education
Gadgets,Shopping
moisturizer,Personal Care
HAIRCUT,Personal Care
phonepe pizza 1384,Food
Certification,Education
TOLL,Transport
PET CARE,Other
gpay cake 908,Food
Course fee,Education
TOLL,Transport
Coursera,Education
Interest payment,Other
Gift,Other
Gym membership,Health
Amazon order,Shopping
DOCTOR VISIT,Health
upi charity,Other
Tax,Other
supermarket,Groceries
phonepe misc expense,Other
Laptop,Shopping
TOOTHPASTE,Groceries
fuel rs 265,Transport
salon,Personal Care
Monthly pass,Transport
headphones txn,Shopping
Cinema,Entertainment
bus ticket,Transport
wifi bill,Bills
home decor,Shopping
vegetables,Groceries
internet bill,Bills
DTH RECHARGE,Bills
Gas cylinder,Bills
GYM MEMBERSHIP,Health
PRIME VIDEO,Entertainment
PRIME VIDEO,Entertainment
parotta,Food
MOVIE TICKET,Entertainment
samosa,Food
watch pay,Shopping
BIRYANI,Food
paid rent,Bills
TUITION,Education
Bank charges,Other
CHECKUP,Health
gpay checkup 343,Health
BOOKS,Education
payment checkup,Health
rice rs 535,Groceries
FACE WASH,Personal Care
concert,Entertainment
txn donation,Other
Monthly pass,Transport
spent myntra,Shopping
GIFT ITEMS,Shopping
phonepe insurance premium 69,Bills
diesel rs 1039,Transport
vacation,Travel
online course,Education
gift items,Shopping
NETFLIX,Entertainment
bread,Groceries
phonepe salon 544,Personal Care
ONLINE COURSE,Education
BIKE TAXI,Transport
payment haircut,Personal Care
gadgets,Shopping
HAIRCUT,Personal Care
Gaming currency,Entertainment
Cosmetics,Personal Care
trip,Travel
PROVISION STORE,Groceries
Vacation,Travel
ONLINE COURSE,Education
Books,Education
bus ticket,Transport
exam fee,Education
SPA,Personal Care
skincare rs 999,Personal Care
postpaid bill rs 954,Bills
gpay train ticket 1783,Transport
BIRYANI,Food
paytm atm withdrawal,Other
WIFI BILL,Bills
Moisturizer,Personal Care
Yoga class,Health
Spotify,Entertainment
pizza,Food
ice cream txn,Food
Vegetables,Groceries
face wash rs 72,Personal Care
fruits,Groceries
Detergent,Groceries
GAME,Entertainment
Shaving kit,Personal Care
INTEREST PAYMENT,Other
PAROTTA,Food
GUIDED TOUR,Travel
Bread,Groceries
YOUTUBE PREMIUM,Entertainment
spent shaving kit,Personal Care
mobile recharge done,Bills
txn ice cream,Food
Cosmetics,Personal Care
STREET FOOD,Food
gym membership done,Health
phonepe checkup,Health
phonepe medicine 1992,Health
CLOTHES,Shopping
WIFI BILL,Bills
hospital done,Health
phonepe shampoo,Groceries
Travel insurance,Travel
Masala,Groceries
paid headphones,Shopping
lab test,Health
bike service,Transport
PROVISION STORE,Groceries
MAINTENANCE FEE,Bills
Certification,Education
WATER BILL,Bills
Rent,Bills
dal,Groceries
HEADPHONES,Shopping
paid ev charging,Transport
upi hotel booking 309,Travel
postpaid bill,Bills
Car service,Transport
home decor,Shopping
paytm coursera 873,Education
Ice cream,Food
payment grooming,Personal Care
shaving kit,Personal Care
watch,Shopping
STREET FOOD,Food
SKINCARE,Personal Care
Pizza,Food
TOLL,Transport
Trip,Travel
rice,Groceries
shampoo rs 2747,Groceries
Monthly pass,Transport
upi guided tour,Travel
TAX,Other
SHAVING KIT,Personal Care
face wash txn,Personal Care
PET CARE,Other
AUTO,Transport
Spa,Personal Care
HOME DECOR,Shopping
upi certification,Education
phonepe flight ticket,Travel
upi game 863,Entertainment
college fee,Education
Veg rice,Food
pet care rs 947,Other
CLUB ENTRY,Entertainment
cab ride txn,Transport
cosmetics,Personal Care
college fee rs 1213,Education
HAIRCUT,Personal Care
spa,Personal Care
Travel insurance,Travel
guided tour rs 1056,Travel
paid fastag recharge,Transport
paytm subscription 1299,Entertainment
Fuel,Transport
toothpaste,Groceries
HEADPHONES,Shopping
paytm checkup 555,Health
Gas cylinder,Bills
PERFUME,Shopping
paytm petrol 904,Transport
gpay event ticket 307,Entertainment
phonepe idly,Food
Bank charges,Other
Rent,Bills
Moisturizer,Personal Care
paytm lab test,Health
txn donation,Other
guided tour,Travel
petrol txn,Transport
Misc expense,Other
spent gift,Other
Homestay,Travel
moisturizer,Personal Care
Headphones,Shopping
txn perfume,Shopping
TOLL,Transport
GAMING CURRENCY,Entertainment
water bill,Bills
skincare pay,Personal Care
event ticket pay,Entertainment
breakfast,Food
trip,Travel
Flight ticket,Travel
spent cafe latte,Food
souvenirs,Travel
charity,Other
biryani,Food
PETROL,Transport
club entry,Entertainment
Hotel booking,Travel
spent flight ticket,Travel
SPA,Personal Care
rice rs 764,Groceries
PERFUME,Shopping
HOTEL BOOKING,Travel
Scan,Health
rapido,Transport
bank charges rs 1608,Other
gpay interest payment,Other
detergent txn,Groceries
paytm perfume,Personal Care
Travel insurance,Travel
theme park done,Entertainment
Haircut,Personal Care
charity,Other
pen/paper,Education
Monthly pass,Transport
metro ticket done,Transport
medicine,Health
Bike taxi,Transport
Watch,Shopping
supermarket,Groceries
vacation,Travel
soap,Groceries
face wash,Personal Care
Donation,Other
paytm provision store 1970,Groceries
MOBILE,Shopping
salon,Personal Care
Insurance premium,Bills
Perfume,Shopping
event ticket,Entertainment
Salon,Personal Care
youtube premium,Entertainment
masala,Groceries
DTH RECHARGE,Bills
Insurance premium,Bills
maintenance fee,Bills
internet bill,Bills
RENT,Bills
pharmacy,Health
CONCERT,Entertainment
paytm pet care 1145,Other
BOOKS,Education
haircut,Personal Care
rent rs 611,Bills
headphones,Shopping
Mobile recharge,Bills
Pet care,Other
LUNCH,Food
hospital rs 2874,Health
prime video,Entertainment
tax,Other
club entry,Entertainment
sandwich,Food
MILK,Groceries
phonepe grooming,Personal Care
tea rs 2896,Food
Theme park,Entertainment
SNACKS,Food
GAMING CURRENCY,Entertainment
SNACKS,Food
moisturizer,Personal Care
DTH RECHARGE,Bills
gadgets,Shopping
GROCERY ITEMS,Groceries
gpay home decor,Shopping
Dosa,Food
flight ticket,Travel
pen/paper,Education
pet care,Other
payment hospital,Health
train ticket txn,Transport
txn rice,Groceries
SUPPLEMENTS,Health
Grooming,Personal Care
Dinner,Food
txn milkshake,Food
Salon,Personal Care
GADGETS,Shopping
Trip,Travel
CONCERT,Entertainment
UDEMY,Education
Mobile recharge,Bills
books,Education
fuel,Transport
FLIPKART ORDER,Shopping
phonepe face wash,Personal Care
Bank charges,Other
gpay mobile recharge,Bills
BAKERY ITEMS,Food
grocery items txn,Groceries
amazon order,Shopping
paytm atm withdrawal,Other
headphones,Shopping
spa,Personal Care
NETFLIX,Entertainment
interest payment,Other
dental care,Health
homestay pay,Travel
bus ticket,Transport
Books,Education
ELECTRONICS,Shopping
tea,Food
FASTAG RECHARGE,Transport
Snacks,Food
YOUTUBE PREMIUM,Entertainment
FLIPKART ORDER,Shopping
phonepe college fee 758,Education
supermarket rs 1371,Groceries
Amazon order,Shopping
paid fruits,Groceries
MEDICINE,Health
paytm hospital 78,Health
Subscription,Entertainment
phonepe doctor visit,Health
GIFT,Other
BIKE SERVICE,Transport
First aid,Health
Home decor,Shopping
rice done,Groceries
PET CARE,Other
cab ride done,Transport
Kitchenware,Shopping
bus ticket,Transport
flipkart order,Shopping
club entry,Entertainment
bag,Shopping
Train ticket,Transport
maintenance fee rs 651,Bills
spent biryani,Food
Atm withdrawal,Other
coffee rs 1394,Food
HOTEL BOOKING,Travel
WATER BILL,Bills
RESORT,Travel
pen/paper,Education
SUPERMARKET,Groceries
auto fare,Transport
water bill pay,Bills
Travel insurance,Travel
spent salad,Food
Soap,Groceries
dal rs 2228,Groceries
Vacation,Travel
CLUB ENTRY,Entertainment
NETFLIX,Entertainment
SPOTIFY,Entertainment
COURSE FEE,Education
RENT,Bills
HOMESTAY,Travel
PETROL,Transport
perfume,Personal Care
phonepe masala,Groceries
books txn,Education
TRIP,Travel
bag,Shopping
clothes,Shopping
myntra,Shopping
ice cream,Food
flipkart order rs 143,Shopping
HOME DECOR,Shopping
paid kitchenware,Shopping
gadgets rs 2189,Shopping
SKINCARE,Personal Care
BAKERY ITEMS,Food
Gym membership,Health
ola,Transport
gpay udemy 1045,Education
gpay pet care,Other
theme park,Entertainment
spent dth recharge,Bills
scan rs 1810,Health
home decor,Shopping
clothes,Shopping
clothes,Shopping
udemy,Education
Cosmetics,Personal Care
Tax,Other
salon done,Personal Care
phonepe lunch,Food
Internet bill,Bills
upi home decor,Shopping
CERTIFICATION,Education
Salad,Food
paytm tuition,Education
udemy,Education
haircut,Personal Care
Books,Education
Bike service,Transport
SHAMPOO,Groceries
Netflix,Entertainment
KITCHENWARE,Shopping
CAB RIDE,Transport
Medicine,Health
exam fee,Education
CINEMA,Entertainment
souvenirs,Travel
SOAP,Groceries
RENT,Bills
perfume,Personal Care
Dth recharge,Bills
mobile pay,Shopping
paytm snacks,Food
subscription,Entertainment
concert rs 824,Entertainment
watch rs 672,Shopping
donation,Other
TUITION,Education
Concert,Entertainment
HAIRCUT,Personal Care
sandwich,Food
paid hospital,Health
COOKING OIL,Groceries
SHAVING KIT,Personal Care
amazon order,Shopping
Toothpaste,Groceries
upi bread 1332,Groceries
Coursera,Education
ONLINE COURSE,Education
gpay pharmacy,Health
hotel booking rs 1469,Travel
electricity bill,Bills
face wash,Personal Care
SUPPLEMENTS,Health
txn bag,Shopping
phonepe tax 1120,Other
ev charging,Transport
TAX,Other
RESORT,Travel
THEME PARK,Entertainment
spent cosmetics,Personal Care
Pen/paper,Education
online course,Education
vacation rs 350,Travel
gift,Other
Hospital,Health
fastag recharge rs 242,Transport
Yoga class,Health
phonepe shoes,Shopping
gpay donation,Other
postpaid bill rs 614,Bills
Cake,Food
postpaid bill,Bills
Moisturizer,Personal Care
club entry,Entertainment
Tuition,Education
trip,Travel
COOKING OIL,Groceries
Cafe latte,Food
Ev charging,Transport
vacation,Travel
diesel rs 2337,Transport
gpay udemy,Education
cafe latte,Food
kitchenware txn,Shopping
spent salon,Personal Care
amazon order,Shopping
THEME PARK,Entertainment
Stationery,Shopping
upi mobile recharge,Bills
gpay udemy 338,Education
checkup pay,Health
upi shoes 1842,Shopping
OLA,Transport
gym membership rs 1927,Health
payment rice,Groceries
Parking,Transport
DETERGENT,Groceries
CHARITY,Other
Veg rice,Food
Stationery,Shopping
DTH RECHARGE,Bills
rent rs 1113,Bills
txn netflix,Entertainment
MAINTENANCE FEE,Bills
txn gift,Other
TEA,Food
MAINTENANCE FEE,Bills
pet care,Other
Shaving kit,Personal Care
tuition,Education
COOKING OIL,Groceries
TRAVEL INSURANCE,Travel
resort,Travel
Game,Entertainment
energy drink,Food
perfume,Shopping
watch,Shopping
ice cream,Food
CAB RIDE,Transport
exam fee,Education
online course rs 873,Education
Provision store,Groceries
RENT,Bills
provision store,Groceries
coursera done,Education
Juice,Food
upi pen/paper 845,Education
AUTO,Transport
SHAWARMA,Food
GYM MEMBERSHIP,Health
paytm online course 1492,Education
soap,Groceries
UBER,Transport
Cab ride,Transport
Maintenance fee,Bills
CHARITY,Other
hotel booking,Travel
Bread,Groceries
Flight ticket,Travel
Moisturizer,Personal Care
Tax,Other
spent biryani,Food
masala,Groceries
SUPERMARKET,Groceries
scan rs 2866,Health
uber,Transport
spent yoga class,Health
PEN/PAPER,Education
paytm pet care 206,Other
hospital,Health
GROOMING,Personal Care
home decor,Shopping
spent water bill,Bills
SHAVING KIT,Personal Care
monthly pass,Transport
uber pay,Transport
hotel booking,Travel
Sandwich,Food
Auto fare,Transport
Bike service,Transport
spent guided tour,Travel
Game,Entertainment
flight ticket rs 209,Travel
Cinema,Entertainment
detergent,Groceries
mobile recharge,Bills
Doctor visit,Health
Watch,Shopping
gpay clothes,Shopping
Guided tour,Travel
cosmetics,Personal Care
SUPERMARKET,Groceries
toothpaste rs 787,Groceries
Theme park,Entertainment
EVENT TICKET,Entertainment
gpay gas cylinder 439,Bills
Tax,Other
shawarma,Food
Scan,Health
INTERNET BILL,Bills
Ice cream,Food
tax rs 2071,Other
yoga class rs 2504,Health
homestay rs 898,Travel
doctor visit,Health
upi lab test,Health
first aid rs 1724,Health
txn pen/paper,Education
vacation,Travel
phonepe myntra 671,Shopping
VEG RICE,Food
checkup,Health
bank charges,Other
soap txn,Groceries
bank charges,Other
youtube premium,Entertainment
atm withdrawal,Other
GAME,Entertainment
BIRYANI,Food
UDEMY,Education
misc expense,Other
mobile,Shopping
doctor visit,Health
charity,Other
internet bill rs 1133,Bills
flipkart order,Shopping
MOISTURIZER,Personal Care
WATCH,Shopping
phonepe grocery items 1887,Groceries
cooking oil rs 262,Groceries
bike taxi,Transport
PRIME VIDEO,Entertainment
misc expense,Other
upi youtube premium,Entertainment
bakery items rs 2984,Food
pet care,Other
doctor visit rs 504,Health
ev charging,Transport
Books,Education
RESORT,Travel
spa,Personal Care
ONLINE COURSE,Education
Lab test,Health
grooming rs 824,Personal Care
checkup,Health
gas cylinder,Bills
lab test rs 645,Health
upi tuition,Education
bank charges pay,Other
Udemy,Education
paytm internet bill,Bills
Tax,Other
Shaving kit,Personal Care
udemy,Education
phonepe homestay 560,Travel
gpay misc expense 279,Other
Grooming,Personal Care
energy drink txn,Food
electricity bill rs 2486,Bills
GUIDED TOUR,Travel
VACATION,Travel
subscription txn,Entertainment
MONTHLY PASS,Transport
paytm homestay 1237,Travel
paytm udemy,Education
JUICE,Food
SHAVING KIT,Personal Care
CHECKUP,Health
INTEREST PAYMENT,Other
paytm mobile recharge 806,Bills
Udemy,Education
headphones done,Shopping
COKE,Food
TRAIN TICKET,Transport
upi pharmacy 1471,Health
movie ticket,Entertainment
SHAWARMA,Food
veg rice rs 606,Food
EVENT TICKET,Entertainment
Myntra,Shopping
Tax,Other
phonepe ice cream,Food
online course,Education
payment interest payment,Other
interest payment,Other
shaving kit,Personal Care
perfume txn,Shopping
course fee,Education
donation,Other
skincare,Personal Care
soap,Groceries
phonepe prime video,Entertainment
SANDWICH,Food
Movie ticket,Entertainment
travel insurance,Travel
subscription rs 798,Entertainment
Milk,Groceries
BIKE TAXI,Transport
upi cosmetics 875,Personal Care
gas cylinder,Bills
PET CARE,Other
Kitchenware,Shopping
CLUB ENTRY,Entertainment
Coke,Food
UBER,Transport
paytm car service 1580,Transport
fuel,Transport
Dth recharge,Bills
EVENT TICKET,Entertainment
Gift,Other
HOME DECOR,Shopping
payment salad,Food
gpay sandwich 775,Food
Shaving kit,Personal Care
postpaid bill,Bills
stationery,Shopping
vacation,Travel
Vacation,Travel
PERFUME,Personal Care
home decor,Shopping
cafe latte,Food
PROVISION STORE,Groceries
Book purchase,Entertainment
STREET FOOD,Food
Clothes,Shopping
Pharmacy,Health
Cake,Food
paytm electricity bill 1500,Bills
MOISTURIZER,Personal Care
GAS CYLINDER,Bills
Insurance premium,Bills
bakery items,Food
flipkart order,Shopping
course fee,Education
dental care,Health
udemy,Education
Dth recharge,Bills
Books,Education
PEN/PAPER,Education
gpay kitchenware 1027,Shopping
SNACKS,Food
SKINCARE,Personal Care
Parotta,Food
