expenseName,expenseCategory
monthly beard trim payment,Personal Care
monthly vitamin tablets bill,Health
daily train pass payment,Transport
urgent water bill bill,Bills
extra cash given expense,Others
insta cash given order,Others
late night instamart,Groceries
semester fee,Education
online lunch fee,Food
urgent cab fare subscription,Transport
crypto investment order,Investment
daily salt purchase,Groceries
quick outstation train bill,Travel
quick idli recharge,Food
extra repair work fee,Others
quick gift wrap premium,Gifts
monthly instamart fee,Groceries
extra udemy course bill,Education
daily flipkart shopping,Shopping
daily credit card bill recharge,Bills
daily fruits purchase,Groceries
canteen food,Food
bag recharge,Shopping
urgent face wash bill,Personal Care
monthly dental checkup purchase,Health
monthly netflix payment,Entertainment
monthly body spray order,Personal Care
monthly butter fee,Groceries
urgent idli bill,Food
late night milk order,Groceries
insta vacation cab expense,Travel
rent payment fee,Rent
extra diesel purchase,Transport
insta music subscription payment,Entertainment
monthly dental checkup expense,Health
late night rice payment,Groceries
urgent dinner premium,Food
urgent hostel rent expense,Rent
monthly monthly rent premium,Rent
insta dominos payment,Food
extra canteen food payment,Food
urgent salt purchase,Groceries
online pg rent,Rent
late night tea expense,Food
quick credit card bill,Bills
quick ml course payment,Education
insta cash received recharge,Others
postpaid bill expense,Bills
flipkart shopping order,Shopping
urgent dmart,Groceries
monthly internship stipend premium,Salary
butter expense,Groceries
holiday booking order,Travel
extra medicine payment,Health
late night snacks purchase,Food
laptop stand purchase,Shopping
quick tea fee,Food
insta internet recharge expense,Bills
urgent helmet payment,Shopping
online bread omelette bill,Food
extra fuel refill purchase,Transport
extra netflix payment,Entertainment
insta chicken rice bill,Food
online dmart fee,Groceries
insta bonus amount expense,Salary
late night salon expense premium,Personal Care
monthly cab fare recharge,Transport
late night shoes payment,Shopping
insta ml course purchase,Education
extra udemy course fee,Education
extra cash received bill,Others
late night jeans expense,Shopping
monthly certification fee expense,Education
urgent salary income fee,Salary
urgent zepto subscription,Groceries
quick gift purchase expense,Gifts
quick book purchase bill,Education
monthly broadband bill subscription,Bills
quick bitcoin purchase,Investment
urgent cheese purchase,Groceries
quick bread omelette premium,Food
late night ola cab bill,Transport
online amazon prime,Entertainment
trading money subscription,Investment
late night notes xerox purchase,Education
online zomato order recharge,Food
urgent trip expense order,Travel
extra kfc expense,Food
extra dth recharge premium,Bills
online hospital bill,Health
daily keyboard purchase,Shopping
insta monthly salary purchase,Salary
extra makeup kit order,Personal Care
extra eb bill fee,Bills
daily metro,Transport
extra charger,Shopping
quick cash given payment,Others
electricity bill bill,Bills
urgent online course fee,Education
quick youtube premium expense,Entertainment
quick toiletries payment,Personal Care
daily ice cream payment,Food
insta repair work fee,Others
monthly usb cable recharge,Shopping
extra rice bill,Groceries
daily wifi bill bill,Bills
apollo pharmacy premium,Health
quick unexpected expense payment,Others
online service charge premium,Others
monthly train pass order,Transport
late night laptop stand,Shopping
urgent burger,Food
extra juice,Food
daily vegetables premium,Groceries
late night amazon prime expense,Entertainment
monthly salary payment,Salary
online festival expense premium,Others
online dinner premium,Food
insta fuel refill expense,Transport
late night canteen food,Food
online monthly rent order,Rent
urgent groww investment purchase,Investment
tshirt fee,Shopping
extra amazon prime purchase,Entertainment
quick parking fee purchase,Transport
monthly loan emi subscription,Bills
monthly surprise gift order,Gifts
quick netflix bill,Entertainment
monthly bike service order,Transport
late night room rent purchase,Rent
insta salary deposit expense,Salary
fried rice payment,Food
extra share auto premium,Transport
late night keyboard,Shopping
insta cash received premium,Others
urgent charger,Shopping
online steam games payment,Entertainment
extra idli fee,Food
extra netflix purchase,Entertainment
urgent certification fee subscription,Education
urgent fuel refill subscription,Transport
late night fried rice recharge,Food
extra internship stipend purchase,Salary
urgent bread payment,Groceries
daily credit card bill expense,Bills
mouse order,Shopping
late night shoes fee,Shopping
late night salary credited purchase,Salary
online vegetables,Groceries
daily honeymoon trip premium,Travel
online unknown expense expense,Others
online laptop stand,Shopping
insta apollo pharmacy premium,Health
late night bank penalty,Others
local train purchase,Transport
urgent juice subscription,Food
late night trading money,Investment
daily protein powder order,Health
daily mobile recharge recharge,Bills
daily fuel refill bill,Transport
online hospital bill expense,Health
urgent semester fee purchase,Education
daily perfume purchase,Personal Care
late night skin care,Personal Care
urgent gift purchase expense,Gifts
online cycle cover,Shopping
urgent bike petrol subscription,Transport
monthly instamart fee,Groceries
insta keyboard payment,Shopping
urgent water bill order,Bills
extra bread omelette order,Food
company salary fee,Salary
daily mouse fee,Shopping
quick dominos bill,Food
online loan emi payment,Bills
urgent friend gift,Gifts
quick wedding gift bill,Gifts
monthly swiggy order payment,Food
daily medicine premium,Health
late night diesel expense,Transport
urgent hotel booking recharge,Travel
insta diesel bill,Transport
monthly cash received recharge,Others
insta doctor visit,Health
online taxi fare,Transport
late night gold investment premium,Investment
insta water bill recharge,Bills
monthly dominos bill,Food
online hostel rent order,Rent
daily salary credited fee,Salary
urgent local train payment,Transport
extra random payment,Others
late night friend gift fee,Gifts
outstation train purchase,Travel
monthly gym fee expense,Health
postpaid bill purchase,Bills
insta perfume,Personal Care
late night hotstar subscription,Entertainment
usb cable order,Shopping
quick friend gift premium,Gifts
monthly instamart premium,Groceries
ml course purchase,Education
insta repair work bill,Others
late night medicine purchase,Health
daily health checkup fee,Health
extra hair cut fee,Personal Care
quick chicken bill,Groceries
extra medical shop,Health
insta jio recharge fee,Bills
online mouse subscription,Shopping
extra bread omelette bill,Food
insta react course premium,Education
salt premium,Groceries
quick vacation cab bill,Travel
late night family gift subscription,Gifts
usb cable subscription,Shopping
monthly pizza fee,Food
urgent medical shop fee,Health
dth recharge purchase,Bills
quick fuel refill,Transport
monthly pubg uc purchase,Entertainment
insta concert ticket,Entertainment
daily parotta purchase,Food
random payment recharge,Others
insta beard trim bill,Personal Care
late night dth recharge subscription,Bills
ml course,Education
late night laptop stand expense,Shopping
online local train fee,Transport
monthly dress fee,Shopping
insta festival expense fee,Others
urgent auto fare subscription,Transport
late night fruits order,Groceries
daily medical shop fee,Health
online outstation train subscription,Travel
urgent youtube premium purchase,Entertainment
online mouse fee,Shopping
extra pubg uc recharge,Entertainment
daily paneer subscription,Groceries
online fine amount bill,Others
daily chicken subscription,Groceries
daily perfume expense,Personal Care
daily steam games,Entertainment
online gift wrap,Gifts
online exam fee subscription,Education
extra beard trim subscription,Personal Care
daily lunch,Food
monthly cab fare subscription,Transport
monthly fried rice order,Food
quick festival expense order,Others
online gaming fee,Entertainment
online broadband bill payment,Bills
online stationery fee,Shopping
family gift expense,Gifts
urgent idli recharge,Food
extra certification fee fee,Education
monthly shawarma subscription,Food
karaoke bill,Entertainment
late night bread omelette fee,Food
daily internet recharge fee,Bills
extra tshirt purchase,Shopping
late night rapido purchase,Transport
urgent dress,Shopping
quick dominos bill,Food
urgent book purchase order,Education
urgent company salary bill,Salary
online auto fare,Transport
daily fish recharge,Groceries
late night doctor visit purchase,Health
insta hospital bill recharge,Health
insta exam fee expense,Education
daily burger purchase,Food
online charger purchase,Shopping
monthly tshirt payment,Shopping
daily book purchase subscription,Education
extra shawarma purchase,Food
quick nail cutter bill,Personal Care
insta family gift expense,Gifts
late night charger fee,Shopping
insta mouse purchase,Shopping
late night bread fee,Groceries
daily cycle cover bill,Shopping
daily skin care premium,Personal Care
late night gaming,Entertainment
online birthday gift premium,Gifts
insta parotta payment,Food
urgent usb cable premium,Shopping
online netflix premium,Entertainment
daily ola cab subscription,Transport
