expenseName,expenseCategory
extra mobile recharge order,Bills
extra hotel booking subscription,Travel
late night swiggy order order,Food
daily cab fare expense,Transport
daily pg rent premium,Rent
daily outstation train subscription,Travel
monthly bag premium,Shopping
internet recharge purchase,Bills
insta myntra order expense,Shopping
quick unknown expense fee,Others
online etf purchase subscription,Investment
monthly salt recharge,Groceries
insta fruits payment,Groceries
daily cake purchase,Food
extra freelance payment premium,Salary
monthly cycle cover recharge,Shopping
monthly canteen food subscription,Food
biryani premium,Food
urgent laptop stand premium,Shopping
insta jio recharge subscription,Bills
online fine amount payment,Others
extra dal premium,Groceries
quick watch expense,Shopping
repair work expense,Others
urgent spotify premium bill,Entertainment
quick udemy course fee,Education
daily flat rent,Rent
insta cab fare bill,Transport
urgent laptop stand recharge,Shopping
urgent gift purchase expense,Gifts
bread recharge,Groceries
chicken rice bill,Food
online salon expense premium,Personal Care
late night bike petrol premium,Transport
urgent bag subscription,Shopping
ola cab premium,Transport
daily flipkart shopping bill,Shopping
monthly sip investment bill,Investment
monthly metro purchase,Transport
quick petrol recharge,Transport
insta movie ticket purchase,Entertainment
beard trim fee,Personal Care
daily gift wrap recharge,Gifts
online helmet order,Shopping
monthly health checkup expense,Health
insta random payment premium,Others
extra college fee,Education
online canteen food recharge,Food
insta dress recharge,Shopping
daily perfume expense,Personal Care
quick zepto premium,Groceries
extra flat rent fee,Rent
daily fried rice recharge,Food
quick unknown expense premium,Others
insta shirt expense,Shopping
online internship stipend,Salary
quick notes xerox order,Education
extra semester fee subscription,Education
bigbasket bill,Groceries
extra toiletries premium,Personal Care
daily local train bill,Transport
monthly jeans order,Shopping
monthly cash given bill,Others
extra cab fare purchase,Transport
insta electricity bill fee,Bills
late night local train order,Transport
insta shirt,Shopping
insta biryani bill,Food
daily earbuds expense,Shopping
online local train payment,Transport
monthly cheese purchase,Groceries
daily dmart order,Groceries
quick protein powder recharge,Health
monthly misc expense recharge,Others
extra bigbasket purchase,Groceries
daily hotstar fee,Entertainment
insta karaoke premium,Entertainment
monthly mouse recharge,Shopping
late night watch subscription,Shopping
insta parotta bill,Food
hotstar purchase,Entertainment
late night flipkart shopping fee,Shopping
insta pg rent bill,Rent
online train pass recharge,Transport
quick dental checkup payment,Health
cash given fee,Others
quick earbuds subscription,Shopping
quick airtel recharge bill,Bills
monthly python course premium,Education
late night concert ticket payment,Entertainment
insta dal order,Groceries
online auto fare premium,Transport
extra share auto order,Transport
online skin care bill,Personal Care
late night unknown expense purchase,Others
insta room rent purchase,Rent
monthly crypto investment premium,Investment
extra uber auto fee,Transport
late night service charge bill,Others
monthly gift purchase premium,Gifts
quick eb bill subscription,Bills
daily health checkup subscription,Health
insta bread,Groceries
monthly salary deposit payment,Salary
online tuition fee recharge,Education
daily festival expense recharge,Others
late night uber auto purchase,Transport
quick cycle cover premium,Shopping
daily fruits subscription,Groceries
quick train pass subscription,Transport
idli payment,Food
online canteen food payment,Food
extra resort booking subscription,Travel
extra tshirt fee,Shopping
late night unexpected expense recharge,Others
monthly groww investment subscription,Investment
monthly uber auto payment,Transport
ice cream subscription,Food
late night butter premium,Groceries
quick perfume subscription,Personal Care
late night dominos order,Food
daily earbuds purchase,Shopping
urgent semester fee recharge,Education
insta cash given premium,Others
extra face wash purchase,Personal Care
quick mobile cover order,Shopping
urgent chicken premium,Groceries
insta dinner bill,Food
amazon order expense,Shopping
extra diesel bill,Transport
extra shirt bill,Shopping
daily shirt order,Shopping
quick apollo pharmacy purchase,Health
extra shawarma payment,Food
daily bank penalty purchase,Others
flipkart shopping purchase,Shopping
extra burger fee,Food
insta friend gift fee,Gifts
late night dth recharge payment,Bills
daily salon expense payment,Personal Care
extra shampoo bill,Personal Care
ice cream payment,Food
cab fare bill,Transport
quick fruits premium,Groceries
insta dress order,Shopping
beach resort payment,Travel
insta family gift payment,Gifts
extra ice cream expense,Food
local train premium,Transport
quick idli premium,Food
quick subway purchase,Food
urgent zepto order,Groceries
quick freelance payment expense,Salary
online snacks fee,Food
quick outstation train purchase,Travel
late night mobile cover purchase,Shopping
quick repair work subscription,Others
quick dal expense,Groceries
cycle cover payment,Shopping
insta cash received recharge,Others
monthly juice recharge,Food
monthly jeans premium,Shopping
urgent dth recharge premium,Bills
urgent tuition fee purchase,Education
insta dosa subscription,Food
apollo pharmacy order,Health
quick company salary payment,Salary
insta trip expense purchase,Travel
online dress premium,Shopping
online fine amount subscription,Others
insta atta recharge,Groceries
extra snacks premium,Food
extra loan emi subscription,Bills
daily health checkup recharge,Health
online uber auto fee,Transport
insta online course expense,Education
monthly tea payment,Food
internship stipend recharge,Salary
daily parotta payment,Food
eye test,Health
insta pubg uc expense,Entertainment
late night jio recharge premium,Bills
daily bike service payment,Transport
late night rent payment,Rent
late night exam fee order,Education
urgent bank penalty payment,Others
extra canteen food subscription,Food
salary deposit bill,Salary
monthly health checkup expense,Health
late night atta premium,Groceries
insta trip food premium,Travel
extra coursera subscription subscription,Education
late night cash received subscription,Others
insta cash given bill,Others
online electricity bill payment,Bills
quick makeup kit fee,Personal Care
monthly nail cutter recharge,Personal Care
extra shoes expense,Shopping
insta stationery recharge,Shopping
quick service charge premium,Others
quick groww investment fee,Investment
eye test premium,Health
insta dress,Shopping
house rent purchase,Rent
urgent netflix premium,Entertainment
quick salon expense purchase,Personal Care
monthly lunch recharge,Food
quick steam games order,Entertainment
online helmet,Shopping
online mutual fund order,Investment
urgent bank penalty purchase,Others
late night mobile cover recharge,Shopping
late night udemy course premium,Education
steam games subscription,Entertainment
monthly loan emi purchase,Bills
urgent shampoo purchase,Personal Care
late night friend gift payment,Gifts
extra random payment subscription,Others
urgent usb cable bill,Shopping
late night electricity bill subscription,Bills
late night oil packet order,Groceries
rice expense,Groceries
extra postpaid bill expense,Bills
insta exam fee subscription,Education
online repair work expense,Others
online taxi fare premium,Transport
online paneer expense,Groceries
monthly wedding gift order,Gifts
insta vitamin tablets fee,Health
cake bill,Food
late night gym fee purchase,Health
late night dmart payment,Groceries
late night hotel booking subscription,Travel
online bag order,Shopping
monthly loan emi expense,Bills
festival expense,Others
extra apartment rent purchase,Rent
daily bus ticket purchase,Transport
late night earbuds expense,Shopping
insta shoes recharge,Shopping
late night shirt purchase,Shopping
extra wifi bill,Bills
late night juice recharge,Food
late night train pass order,Transport
online dinner order,Food
cheese subscription,Groceries
daily outstation train payment,Travel
quick gaming premium,Entertainment
late night bigbasket purchase,Groceries
monthly stationery purchase,Shopping
urgent postpaid bill expense,Bills
insta react course expense,Education
insta uber auto subscription,Transport
online face wash order,Personal Care
online rice,Groceries
monthly random payment bill,Others
online gaming subscription,Entertainment
zerodha fee,Investment
quick myntra order payment,Shopping
bike service fee,Transport
late night misc expense bill,Others
late night electricity bill recharge,Bills
urgent myntra order subscription,Shopping
late night spotify premium subscription,Entertainment
monthly parking fee bill,Transport
online dress expense,Shopping
online certification fee purchase,Education
monthly dal bill,Groceries
quick ice cream premium,Food
urgent college fee premium,Education
unexpected expense fee,Others
extra amazon order,Shopping
insta perfume bill,Personal Care
extra salt expense,Groceries
monthly cake,Food
monthly youtube premium,Entertainment
insta gaming bill,Entertainment
late night myntra order,Shopping
loan emi order,Bills
insta kfc premium,Food
insta keyboard fee,Shopping
extra protein powder payment,Health
