elapsedDay,daysInMonth,progressRatio,spentSoFar,forecastableSpentSoFar,recurringCommittedTotal,recurringSpentSoFar,recurringPending,mtdTransactionCount,dailyTransactionFrequency,dailySpendVelocity,trailing3MonthAverage,trailing6MonthMedian,historicalTheilSenSlope,residualMad,topCategoryShare,categoryEntropy,cat_Food,cat_Transport,cat_Shopping,cat_Bills,cat_Entertainment,cat_Groceries,cat_Health,cat_Education,cat_Travel,cat_Rent,cat_Investment,cat_Salary,cat_Personal Care,cat_Gifts,cat_Others,remainingSpend
28,30,0.9333,33755.42,30191.6,25024.4,25024.4,0,16,0.5714,1205.55,34372.89,34623.24,252.6894,1093.45,0.3188,1.6788,0.0843,0.0272,0.1204,0.1977,0.0,0.2249,0.0,0.0,0.0,0.3188,0.0,0.0,0.0,0.0,0.0267,0.0
1,30,0.0333,10759.68,10759.68,24267.89,10759.68,13508.2,1,1.0,10759.68,33932.67,34399.04,278.3718,833.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27645.13
3,30,0.1,14903.32,14903.32,24267.89,13257.06,11010.83,4,1.3333,4967.77,33932.67,34399.04,278.3718,833.95,0.722,0.8349,0.0234,0.0,0.0,0.0,0.0,0.1676,0.0,0.0,0.0,0.722,0.0,0.0,0.0,0.0,0.0871,23501.5
5,30,0.1667,23202.89,21569.62,24267.89,19423.36,4844.52,6,1.2,4640.58,33932.67,34399.04,278.3718,833.95,0.4637,1.3922,0.015,0.0,0.0919,0.2658,0.0,0.1076,0.0,0.0,0.0,0.4637,0.0,0.0,0.0,0.0,0.056,15201.92
8,30,0.2667,23734.39,22101.12,24267.89,19423.36,4844.52,7,0.875,2966.8,33932.67,34399.04,278.3718,833.95,0.4533,1.4434,0.0371,0.0,0.0899,0.2598,0.0,0.1052,0.0,0.0,0.0,0.4533,0.0,0.0,0.0,0.0,0.0547,14670.42
12,30,0.4,26999.19,25365.92,24267.89,22034.09,2233.79,10,0.8333,2249.93,33932.67,34399.04,278.3718,833.95,0.3985,1.5267,0.0527,0.0,0.0831,0.2284,0.0,0.1892,0.0,0.0,0.0,0.3985,0.0,0.0,0.0,0.0,0.0481,11405.62
15,30,0.5,27603.66,25970.39,24267.89,22034.09,2233.79,11,0.7333,1840.24,33932.67,34399.04,278.3718,833.95,0.3898,1.5538,0.0734,0.0,0.0813,0.2234,0.0,0.1851,0.0,0.0,0.0,0.3898,0.0,0.0,0.0,0.0,0.047,10801.15
18,30,0.6,32108.92,26529.19,24267.89,22034.09,2233.79,13,0.7222,1783.83,33932.67,34399.04,278.3718,833.95,0.3351,1.7426,0.0631,0.0,0.0717,0.192,0.0,0.1591,0.0,0.0,0.1385,0.3351,0.0,0.0,0.0,0.0,0.0404,6295.89
22,30,0.7333,36270.62,29408.24,24267.89,24267.89,0,16,0.7273,1648.66,33932.67,34399.04,278.3718,833.95,0.2967,1.8533,0.0599,0.0,0.0635,0.17,0.0,0.2024,0.0,0.0,0.1226,0.2967,0.0,0.0,0.0491,0.0,0.0358,2134.2
25,30,0.8333,36407.0,29544.62,24267.89,24267.89,0,17,0.68,1456.28,33932.67,34399.04,278.3718,833.95,0.2955,1.8566,0.0597,0.0,0.067,0.1694,0.0,0.2017,0.0,0.0,0.1221,0.2955,0.0,0.0,0.049,0.0,0.0357,1997.82
28,30,0.9333,36861.26,29998.88,24267.89,24267.89,0,19,0.6786,1316.47,33932.67,34399.04,278.3718,833.95,0.2919,1.8731,0.0701,0.0,0.0662,0.1673,0.0011,0.1992,0.0,0.0,0.1206,0.2919,0.0,0.0,0.0484,0.0,0.0352,1543.56
1,30,0.0333,10759.68,10759.68,23725.73,10759.68,12966.05,1,1.0,10759.68,35734.3,35059.37,374.9833,1129.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20070.2
3,30,0.1,13048.13,13048.13,23725.73,12918.6,10807.13,3,1.0,4349.38,35734.3,35059.37,374.9833,1129.7,0.8246,0.5025,0.0,0.0,0.0,0.0,0.0099,0.1655,0.0,0.0,0.0,0.8246,0.0,0.0,0.0,0.0,0.0,17781.75
5,30,0.1667,19583.23,19583.23,23725.73,18966.8,4758.93,6,1.2,3916.65,35734.3,35059.37,374.9833,1129.7,0.5494,1.0632,0.0,0.0,0.0,0.3088,0.0066,0.1102,0.0,0.0,0.0,0.5494,0.0,0.0,0.0007,0.0,0.0242,11246.65
8,30,0.2667,19905.13,19905.13,23725.73,18966.8,4758.93,7,0.875,2488.14,35734.3,35059.37,374.9833,1129.7,0.5405,1.1287,0.0162,0.0,0.0,0.3039,0.0065,0.1085,0.0,0.0,0.0,0.5405,0.0,0.0,0.0007,0.0,0.0238,10924.75
12,30,0.4,22488.23,22488.23,23725.73,21232.47,2493.26,9,0.75,1874.02,35734.3,35059.37,374.9833,1129.7,0.4785,1.2384,0.0143,0.0,0.0,0.2689,0.0058,0.1968,0.0,0.0,0.0,0.4785,0.0,0.0,0.0006,0.0,0.0352,8341.65
15,30,0.5,26795.02,23167.96,23725.73,21232.47,2493.26,11,0.7333,1786.33,35734.3,35059.37,374.9833,1129.7,0.4016,1.4959,0.0187,0.0,0.0,0.2257,0.0048,0.1651,0.0,0.0,0.154,0.4016,0.0,0.0,0.0005,0.0,0.0295,4034.86
18,30,0.6,27136.16,23509.1,23725.73,21232.47,2493.26,12,0.6667,1507.56,35734.3,35059.37,374.9833,1129.7,0.3965,1.5446,0.0185,0.0,0.0126,0.2229,0.0048,0.1631,0.0,0.0,0.1521,0.3965,0.0,0.0,0.0005,0.0,0.0291,3693.72
22,30,0.7333,30796.95,27169.89,23725.73,23725.73,0,14,0.6364,1399.86,35734.3,35059.37,374.9833,1129.7,0.3494,1.6201,0.0542,0.0,0.0111,0.1964,0.0042,0.2246,0.0,0.0,0.134,0.3494,0.0,0.0,0.0004,0.0,0.0257,32.93
25,30,0.8333,30796.95,27169.89,23725.73,23725.73,0,14,0.56,1231.88,35734.3,35059.37,374.9833,1129.7,0.3494,1.6201,0.0542,0.0,0.0111,0.1964,0.0042,0.2246,0.0,0.0,0.134,0.3494,0.0,0.0,0.0004,0.0,0.0257,32.93
28,30,0.9333,30796.95,27169.89,23725.73,23725.73,0,14,0.5,1099.89,35734.3,35059.37,374.9833,1129.7,0.3494,1.6201,0.0542,0.0,0.0111,0.1964,0.0042,0.2246,0.0,0.0,0.134,0.3494,0.0,0.0,0.0004,0.0,0.0257,32.93
1,30,0.0333,12819.73,12819.73,24622.3,12819.73,11802.57,2,2.0,12819.73,34330.04,34399.04,149.7955,1112.97,0.8393,0.4408,0.0,0.0,0.0,0.0,0.0,0.1607,0.0,0.0,0.0,0.8393,0.0,0.0,0.0,0.0,0.0,19746.81
3,30,0.1,13306.48,13306.48,24622.3,12819.73,11802.57,3,1.0,4435.49,34330.04,34399.04,149.7955,1112.97,0.8086,0.5816,0.0,0.0,0.0,0.0,0.0366,0.1548,0.0,0.0,0.0,0.8086,0.0,0.0,0.0,0.0,0.0,19260.06
5,30,0.1667,20478.63,20478.63,24622.3,19348.42,5273.88,5,1.0,4095.73,34330.04,34399.04,149.7955,1112.97,0.5254,1.1312,0.0314,0.0,0.0,0.3188,0.0238,0.1006,0.0,0.0,0.0,0.5254,0.0,0.0,0.0,0.0,0.0,12087.91
8,30,0.2667,24500.98,21058.97,24622.3,19348.42,5273.88,7,0.875,3062.62,34330.04,34399.04,149.7955,1112.97,0.4392,1.4081,0.0263,0.0033,0.1609,0.2665,0.0199,0.0841,0.0,0.0,0.0,0.4392,0.0,0.0,0.0,0.0,0.0,8065.56
12,30,0.4,27175.29,23733.28,24622.3,21894.81,2727.49,9,0.75,2264.61,34330.04,34399.04,149.7955,1112.97,0.3959,1.4935,0.0237,0.003,0.1451,0.2402,0.0179,0.1695,0.0,0.0,0.0,0.3959,0.0,0.0,0.0047,0.0,0.0,5391.25
15,30,0.5,28663.21,25221.2,24622.3,21894.81,2727.49,11,0.7333,1910.88,34330.04,34399.04,149.7955,1112.97,0.3754,1.6387,0.0224,0.0028,0.1375,0.2278,0.017,0.1607,0.0,0.0,0.0,0.3754,0.0,0.0,0.0167,0.0,0.0397,3903.33
18,30,0.6,29430.62,25988.61,24622.3,21894.81,2727.49,13,0.7222,1635.03,34330.04,34399.04,149.7955,1112.97,0.3656,1.6595,0.0219,0.0027,0.1533,0.2218,0.0232,0.1565,0.0,0.0,0.0,0.3656,0.0,0.0,0.0163,0.0,0.0386,3135.92
22,30,0.7333,32550.18,29108.17,24622.3,24622.3,0,17,0.7727,1479.55,34330.04,34399.04,149.7955,1112.97,0.3306,1.6828,0.0308,0.0025,0.1386,0.2006,0.0212,0.2253,0.0,0.0,0.0,0.3306,0.0,0.0,0.0147,0.0,0.0357,16.36
25,30,0.8333,32566.54,29124.53,24622.3,24622.3,0,18,0.72,1302.66,34330.04,34399.04,149.7955,1112.97,0.3304,1.6838,0.0308,0.0025,0.1386,0.2005,0.0217,0.2252,0.0,0.0,0.0,0.3304,0.0,0.0,0.0147,0.0,0.0357,0.0
28,30,0.9333,32566.54,29124.53,24622.3,24622.3,0,18,0.6429,1163.09,34330.04,34399.04,149.7955,1112.97,0.3304,1.6838,0.0308,0.0025,0.1386,0.2005,0.0217,0.2252,0.0,0.0,0.0,0.3304,0.0,0.0,0.0147,0.0,0.0357,0.0
1,30,0.0333,10759.68,10759.68,24428.13,10759.68,13668.44,1,1.0,10759.68,33933.75,33377.67,74.0322,1239.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25392.88
3,30,0.1,14110.61,14110.61,24428.13,13340.34,11087.79,3,1.0,4703.54,33933.75,33377.67,74.0322,1239.48,0.7625,0.6762,0.0,0.0,0.0,0.0,0.0,0.1829,0.0,0.0,0.0,0.7625,0.0,0.0,0.0546,0.0,0.0,22041.96
5,30,0.1667,20599.9,20599.9,24428.13,19829.63,4598.5,4,0.8,4119.98,33933.75,33377.67,74.0322,1239.48,0.5223,1.0862,0.0,0.0,0.0,0.315,0.0,0.1253,0.0,0.0,0.0,0.5223,0.0,0.0,0.0374,0.0,0.0,15552.67
8,30,0.2667,21261.49,21261.49,24428.13,19829.63,4598.5,5,0.625,2657.69,33933.75,33377.67,74.0322,1239.48,0.5061,1.191,0.0311,0.0,0.0,0.3052,0.0,0.1214,0.0,0.0,0.0,0.5061,0.0,0.0,0.0362,0.0,0.0,14891.08
12,30,0.4,24250.55,24250.55,24428.13,22341.54,2086.58,8,0.6667,2020.88,33933.75,33377.67,74.0322,1239.48,0.4437,1.3129,0.0273,0.0,0.0,0.2676,0.0,0.21,0.0,0.0,0.0,0.4437,0.0,0.0,0.0442,0.0,0.0073,11902.01
15,30,0.5,24250.55,24250.55,24428.13,22341.54,2086.58,8,0.5333,1616.7,33933.75,33377.67,74.0322,1239.48,0.4437,1.3129,0.0273,0.0,0.0,0.2676,0.0,0.21,0.0,0.0,0.0,0.4437,0.0,0.0,0.0442,0.0,0.0073,11902.01
18,30,0.6,24915.65,24915.65,24428.13,22341.54,2086.58,9,0.5,1384.2,33933.75,33377.67,74.0322,1239.48,0.4318,1.3836,0.0266,0.0,0.0,0.2605,0.0,0.2044,0.0,0.0,0.0,0.4318,0.0,0.0,0.043,0.0,0.0338,11236.91
22,30,0.7333,31275.13,28286.41,24428.13,24428.13,0,12,0.5455,1421.6,33933.75,33377.67,74.0322,1239.48,0.344,1.6308,0.0462,0.0,0.1115,0.2075,0.0,0.2295,0.0,0.0,0.0,0.344,0.0,0.0,0.0342,0.0,0.0269,4877.44
25,30,0.8333,31275.13,28286.41,24428.13,24428.13,0,12,0.48,1251.01,33933.75,33377.67,74.0322,1239.48,0.344,1.6308,0.0462,0.0,0.1115,0.2075,0.0,0.2295,0.0,0.0,0.0,0.344,0.0,0.0,0.0342,0.0,0.0269,4877.44
28,30,0.9333,36082.56,30560.57,24428.13,24428.13,0,15,0.5357,1288.66,33933.75,33377.67,74.0322,1239.48,0.2982,1.758,0.0401,0.0,0.1808,0.1798,0.0172,0.199,0.0,0.0,0.0,0.2982,0.0,0.0,0.0617,0.0,0.0233,70.01
1,30,0.0333,13218.3,13218.3,24200.95,13218.3,10982.64,2,2.0,13218.3,33183.0,34399.04,105.7206,1264.68,0.814,0.4804,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,18725.19
3,30,0.1,13218.3,13218.3,24200.95,13218.3,10982.64,2,0.6667,4406.1,33183.0,34399.04,105.7206,1264.68,0.814,0.4804,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.814,0.0,0.0,0.0,0.0,0.0,18725.19
5,30,0.1667,22556.87,20045.13,24200.95,19545.13,4655.81,4,0.8,4511.37,33183.0,34399.04,105.7206,1264.68,0.477,1.2201,0.0,0.0,0.0,0.2805,0.0,0.109,0.1335,0.0,0.0,0.477,0.0,0.0,0.0,0.0,0.0,9386.62
8,30,0.2667,22951.06,20439.32,24200.95,19545.13,4655.81,5,0.625,2868.88,33183.0,34399.04,105.7206,1264.68,0.4688,1.286,0.0,0.0,0.0172,0.2757,0.0,0.1071,0.1312,0.0,0.0,0.4688,0.0,0.0,0.0,0.0,0.0,8992.43
12,30,0.4,25390.32,22878.58,24200.95,21830.02,2370.92,7,0.5833,2115.86,33183.0,34399.04,105.7206,1264.68,0.4238,1.3721,0.0,0.0,0.0155,0.2492,0.0,0.1868,0.1186,0.0,0.0,0.4238,0.0,0.0,0.0061,0.0,0.0,6553.17
15,30,0.5,26435.32,23923.58,24200.95,21830.02,2370.92,9,0.6,1762.35,33183.0,34399.04,105.7206,1264.68,0.407,1.4523,0.0,0.0,0.0544,0.2393,0.0,0.1794,0.1139,0.0,0.0,0.407,0.0,0.0,0.0058,0.0,0.0,5508.17
18,30,0.6,26951.04,24439.3,24200.95,21830.02,2370.92,10,0.5556,1497.28,33183.0,34399.04,105.7206,1264.68,0.3992,1.5192,0.0,0.0191,0.0534,0.2348,0.0,0.176,0.1117,0.0,0.0,0.3992,0.0,0.0,0.0057,0.0,0.0,4992.45
22,30,0.7333,30199.9,27688.16,24200.95,24200.95,0,12,0.5455,1372.72,33183.0,34399.04,105.7206,1264.68,0.3563,1.61,0.0291,0.0171,0.0477,0.2095,0.0,0.2356,0.0997,0.0,0.0,0.3563,0.0,0.0,0.0051,0.0,0.0,1743.6
25,30,0.8333,31287.25,28775.51,24200.95,24200.95,0,13,0.52,1251.49,33183.0,34399.04,105.7206,1264.68,0.3439,1.69,0.0281,0.0165,0.046,0.2022,0.0,0.2274,0.0963,0.0,0.0,0.3439,0.0,0.0,0.0397,0.0,0.0,656.25
28,30,0.9333,31470.96,28959.22,24200.95,24200.95,0,14,0.5,1123.96,33183.0,34399.04,105.7206,1264.68,0.3419,1.6978,0.0279,0.0164,0.0516,0.201,0.0,0.2261,0.0957,0.0,0.0,0.3419,0.0,0.0,0.0395,0.0,0.0,472.54
1,30,0.0333,10759.68,10759.68,23752.89,10759.68,12993.2,1,1.0,10759.68,33554.2,33160.98,-166.4185,1157.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23275.34
3,30,0.1,13538.82,13538.82,23752.89,13200.53,10552.36,3,1.0,4512.94,33554.2,33160.98,-166.4185,1157.22,0.7947,0.5836,0.0,0.0,0.025,0.0,0.0,0.1803,0.0,0.0,0.0,0.7947,0.0,0.0,0.0,0.0,0.0,20496.21
5,30,0.1667,19709.46,19709.46,23752.89,19313.49,4439.4,5,1.0,3941.89,33554.2,33160.98,-166.4185,1157.22,0.5459,1.039,0.0029,0.0,0.0172,0.3102,0.0,0.1238,0.0,0.0,0.0,0.5459,0.0,0.0,0.0,0.0,0.0,14325.57
8,30,0.2667,24953.69,21057.04,23752.89,19313.49,4439.4,8,1.0,3119.21,33554.2,33160.98,-166.4185,1157.22,0.4312,1.4474,0.0023,0.0,0.0136,0.245,0.0251,0.0978,0.0,0.0,0.1762,0.4312,0.0,0.0,0.0,0.0,0.0089,9081.34
12,30,0.4,27068.14,23171.49,23752.89,21427.94,2324.94,9,0.75,2255.68,33554.2,33160.98,-166.4185,1157.22,0.3975,1.4922,0.0021,0.0,0.0125,0.2258,0.0231,0.1683,0.0,0.0,0.1624,0.3975,0.0,0.0,0.0,0.0,0.0082,6966.88
15,30,0.5,28875.16,24978.51,23752.89,21427.94,2324.94,11,0.7333,1925.01,33554.2,33160.98,-166.4185,1157.22,0.3726,1.6274,0.0624,0.0,0.0139,0.2117,0.0216,0.1578,0.0,0.0,0.1523,0.3726,0.0,0.0,0.0,0.0,0.0077,5159.86
18,30,0.6,28970.8,25074.15,23752.89,21427.94,2324.94,12,0.6667,1609.49,33554.2,33160.98,-166.4185,1157.22,0.3714,1.6345,0.0622,0.0,0.0138,0.211,0.0249,0.1572,0.0,0.0,0.1518,0.3714,0.0,0.0,0.0,0.0,0.0077,5064.22
22,30,0.7333,31335.45,27438.8,23752.89,23752.89,0,14,0.6364,1424.34,33554.2,33160.98,-166.4185,1157.22,0.3434,1.6404,0.0575,0.0,0.0141,0.1951,0.023,0.2196,0.0,0.0,0.1403,0.3434,0.0,0.0,0.0,0.0,0.0071,2699.58
25,30,0.8333,31335.45,27438.8,23752.89,23752.89,0,14,0.56,1253.42,33554.2,33160.98,-166.4185,1157.22,0.3434,1.6404,0.0575,0.0,0.0141,0.1951,0.023,0.2196,0.0,0.0,0.1403,0.3434,0.0,0.0,0.0,0.0,0.0071,2699.58
28,30,0.9333,34035.03,30138.38,23752.89,23752.89,0,17,0.6071,1215.54,33554.2,33160.98,-166.4185,1157.22,0.3161,1.7739,0.0529,0.0,0.0129,0.1796,0.0293,0.2022,0.0,0.0,0.1292,0.3161,0.0,0.0,0.0,0.0,0.0777,0.0
1,30,0.0333,10759.68,10759.68,24614.64,10759.68,13854.95,1,1.0,10759.68,34043.7,33300.78,-129.8099,1554.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29155.74
3,30,0.1,15751.34,13655.83,24614.64,13155.83,11458.81,3,1.0,5250.45,34043.7,33300.78,-129.8099,1554.6,0.6831,0.8439,0.0,0.0,0.0,0.0,0.0,0.1521,0.0,0.0,0.0,0.6831,0.0,0.0,0.0,0.0,0.1648,24164.09
5,30,0.1667,22738.39,20642.88,24614.64,19970.53,4644.11,5,1.0,4547.68,34043.7,33300.78,-129.8099,1554.6,0.4732,1.2371,0.0,0.0,0.0,0.2997,0.0076,0.1054,0.0,0.0,0.0,0.4732,0.0,0.0,0.0,0.0,0.1141,17177.04
8,30,0.2667,23497.92,21402.41,24614.64,19970.53,4644.11,7,0.875,2937.24,34043.7,33300.78,-129.8099,1554.6,0.4579,1.3612,0.0121,0.0,0.0,0.29,0.0073,0.102,0.0,0.0,0.0,0.4579,0.0,0.0,0.0202,0.0,0.1105,16417.51
12,30,0.4,32473.99,26387.69,24614.64,22179.73,2434.91,11,0.9167,2706.17,34043.7,33300.78,-129.8099,1554.6,0.3313,1.7719,0.0526,0.0,0.1383,0.2099,0.0316,0.1418,0.0,0.0,0.0,0.3313,0.0,0.0,0.0146,0.0,0.0799,7441.44
15,30,0.5,33209.34,27123.04,24614.64,22179.73,2434.91,13,0.8667,2213.96,34043.7,33300.78,-129.8099,1554.6,0.324,1.794,0.0736,0.0,0.1352,0.2052,0.0309,0.1387,0.0,0.0,0.0,0.324,0.0,0.0,0.0143,0.0,0.0782,6706.09
18,30,0.6,34957.42,28871.12,24614.64,22179.73,2434.91,15,0.8333,1942.08,34043.7,33300.78,-129.8099,1554.6,0.3078,1.8655,0.0699,0.0,0.1341,0.1949,0.0293,0.1317,0.0,0.0,0.0,0.3078,0.0,0.0,0.0579,0.0,0.0742,4958.01
22,30,0.7333,38347.89,32261.59,24614.64,24614.64,0,18,0.8182,1743.09,34043.7,33300.78,-129.8099,1554.6,0.2806,1.885,0.0768,0.0,0.1223,0.1777,0.0267,0.1836,0.0,0.0,0.0,0.2806,0.0,0.0,0.0646,0.0,0.0677,1567.54
25,30,0.8333,39369.15,33282.85,24614.64,24614.64,0,20,0.8,1574.77,34043.7,33300.78,-129.8099,1554.6,0.2733,1.9028,0.0749,0.0,0.1191,0.1731,0.026,0.1788,0.0,0.0,0.0,0.2733,0.0,0.0,0.0888,0.0,0.0659,546.28
28,30,0.9333,39681.95,33595.65,24614.64,24614.64,0,21,0.75,1417.21,34043.7,33300.78,-129.8099,1554.6,0.2711,1.9078,0.0821,0.0,0.1182,0.1717,0.0258,0.1774,0.0,0.0,0.0,0.2711,0.0,0.0,0.0881,0.0,0.0654,233.48
1,30,0.0333,13384.19,13384.19,24790.63,13384.19,11406.44,2,2.0,13384.19,35297.98,33300.78,-101.1742,1879.84,0.8039,0.4949,0.0,0.0,0.0,0.0,0.0,0.1961,0.0,0.0,0.0,0.8039,0.0,0.0,0.0,0.0,0.0,19515.85
3,30,0.1,14315.25,14315.25,24790.63,13384.19,11406.44,3,1.0,4771.75,35297.98,33300.78,-101.1742,1879.84,0.7516,0.7034,0.0,0.065,0.0,0.0,0.0,0.1833,0.0,0.0,0.0,0.7516,0.0,0.0,0.0,0.0,0.0,18584.79
5,30,0.1667,20528.8,20528.8,24790.63,19597.74,5192.89,4,0.8,4105.76,35297.98,33300.78,-101.1742,1879.84,0.5241,1.1036,0.0,0.0454,0.0,0.3027,0.0,0.1278,0.0,0.0,0.0,0.5241,0.0,0.0,0.0,0.0,0.0,12371.24
8,30,0.2667,21515.96,21515.96,24790.63,19597.74,5192.89,6,0.75,2689.49,35297.98,33300.78,-101.1742,1879.84,0.5001,1.2392,0.0459,0.0433,0.0,0.2888,0.0,0.122,0.0,0.0,0.0,0.5001,0.0,0.0,0.0,0.0,0.0,11384.08
12,30,0.4,24673.75,24673.75,24790.63,22053.2,2737.43,8,0.6667,2056.15,35297.98,33300.78,-101.1742,1879.84,0.4361,1.3883,0.04,0.0377,0.0,0.2518,0.0,0.2059,0.0,0.0,0.0,0.4361,0.0,0.0,0.0,0.0,0.0285,8226.29
15,30,0.5,24673.75,24673.75,24790.63,22053.2,2737.43,8,0.5333,1644.92,35297.98,33300.78,-101.1742,1879.84,0.4361,1.3883,0.04,0.0377,0.0,0.2518,0.0,0.2059,0.0,0.0,0.0,0.4361,0.0,0.0,0.0,0.0,0.0285,8226.29
18,30,0.6,24673.75,24673.75,24790.63,22053.2,2737.43,8,0.4444,1370.76,35297.98,33300.78,-101.1742,1879.84,0.4361,1.3883,0.04,0.0377,0.0,0.2518,0.0,0.2059,0.0,0.0,0.0,0.4361,0.0,0.0,0.0,0.0,0.0285,8226.29
22,30,0.7333,32242.16,28177.93,24790.63,24790.63,0,11,0.5,1465.55,35297.98,33300.78,-101.1742,1879.84,0.3337,1.6183,0.0306,0.0289,0.0,0.1927,0.0,0.2425,0.0,0.0,0.1416,0.3337,0.0,0.0,0.0,0.0,0.0301,657.88
25,30,0.8333,32888.54,28824.31,24790.63,24790.63,0,12,0.48,1315.54,35297.98,33300.78,-101.1742,1879.84,0.3272,1.6501,0.03,0.0283,0.0,0.1889,0.0,0.2377,0.0,0.0,0.1388,0.3272,0.0,0.0,0.0,0.0,0.0491,11.5
28,30,0.9333,32888.54,28824.31,24790.63,24790.63,0,12,0.4286,1174.59,35297.98,33300.78,-101.1742,1879.84,0.3272,1.6501,0.03,0.0283,0.0,0.1889,0.0,0.2377,0.0,0.0,0.1388,0.3272,0.0,0.0,0.0,0.0,0.0491,11.5
1,30,0.0333,14919.84,14919.84,25741.15,14919.84,10821.31,2,2.0,14919.84,34704.43,35027.28,-150.7611,1136.15,0.8324,0.4521,0.0,0.0,0.0,0.0,0.0,0.1676,0.0,0.0,0.0,0.8324,0.0,0.0,0.0,0.0,0.0,15361.44
3,30,0.1,14919.84,14919.84,25741.15,14919.84,10821.31,2,0.6667,4973.28,34704.43,35027.28,-150.7611,1136.15,0.8324,0.4521,0.0,0.0,0.0,0.0,0.0,0.1676,0.0,0.0,0.0,0.8324,0.0,0.0,0.0,0.0,0.0,15361.44
5,30,0.1667,19389.18,19389.18,25741.15,19238.72,6502.43,4,0.8,3877.84,34704.43,35027.28,-150.7611,1136.15,0.6405,0.9217,0.0078,0.0,0.0,0.2227,0.0,0.129,0.0,0.0,0.0,0.6405,0.0,0.0,0.0,0.0,0.0,10892.1
8,30,0.2667,23635.73,22016.36,25741.15,21444.73,4296.42,7,0.875,2954.47,34704.43,35027.28,-150.7611,1136.15,0.5254,1.2188,0.0064,0.0009,0.0,0.1827,0.0,0.1992,0.0854,0.0,0.0,0.5254,0.0,0.0,0.0,0.0,0.0,6645.55
12,30,0.4,24592.32,22972.95,25741.15,21444.73,4296.42,9,0.75,2049.36,34704.43,35027.28,-150.7611,1136.15,0.505,1.357,0.0061,0.0009,0.0,0.1756,0.0092,0.1914,0.0821,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0297,5688.96
15,30,0.5,24790.18,23170.81,25741.15,21444.73,4296.42,11,0.7333,1652.68,34704.43,35027.28,-150.7611,1136.15,0.5009,1.3927,0.0061,0.0009,0.008,0.1742,0.0091,0.1899,0.0815,0.0,0.0,0.5009,0.0,0.0,0.0,0.0,0.0295,5491.1
18,30,0.6,26923.93,25304.56,25741.15,23578.48,2162.67,12,0.6667,1495.77,34704.43,35027.28,-150.7611,1136.15,0.4612,1.4016,0.0056,0.0008,0.0073,0.1604,0.0084,0.2541,0.075,0.0,0.0,0.4612,0.0,0.0,0.0,0.0,0.0271,3357.35
22,30,0.7333,27484.59,25865.22,25741.15,23578.48,2162.67,13,0.5909,1249.3,34704.43,35027.28,-150.7611,1136.15,0.4518,1.4592,0.0259,0.0008,0.0072,0.1571,0.0082,0.2489,0.0735,0.0,0.0,0.4518,0.0,0.0,0.0,0.0,0.0266,2796.69
25,30,0.8333,29789.43,28170.06,25741.15,25741.15,0,15,0.6,1191.58,34704.43,35027.28,-150.7611,1136.15,0.4169,1.4617,0.0239,0.0007,0.0066,0.145,0.0123,0.3022,0.0678,0.0,0.0,0.4169,0.0,0.0,0.0,0.0,0.0245,491.85
28,30,0.9333,30281.28,28661.91,25741.15,25741.15,0,16,0.5714,1081.47,34704.43,35027.28,-150.7611,1136.15,0.4101,1.5073,0.0235,0.0007,0.0228,0.1426,0.0121,0.2973,0.0667,0.0,0.0,0.4101,0.0,0.0,0.0,0.0,0.0241,0.0
1,30,0.0333,12679.03,12679.03,26851.43,12418.63,14432.8,2,2.0,12679.03,32938.66,33745.59,-209.5233,1597.53,0.9795,0.1001,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.9795,0.0,0.0,0.0,0.0,0.0,23205.06
3,30,0.1,15094.65,15094.65,26851.43,14719.33,12132.11,4,1.3333,5031.55,32938.66,33745.59,-209.5233,1597.53,0.8227,0.5544,0.0,0.0,0.0173,0.0,0.0,0.1524,0.0,0.0,0.0,0.8227,0.0,0.0,0.0076,0.0,0.0,20789.45
5,30,0.1667,21816.38,20629.69,26851.43,19854.37,6997.06,6,1.2,4363.28,32938.66,33745.59,-209.5233,1597.53,0.5692,1.1696,0.0,0.0,0.0119,0.2354,0.0727,0.1055,0.0,0.0,0.0,0.5692,0.0,0.0,0.0053,0.0,0.0,14067.71
